date,1. open,2. high,3. low,4. close,5. volume
2021-10-01 14:26:00,287.34,287.42,287.32,287.42,38367.0
2021-10-01 14:25:00,287.5415,287.5415,287.3,287.322,58674.0
2021-10-01 14:24:00,287.52,287.59,287.51,287.53,48185.0
2021-10-01 14:23:00,287.53,287.61,287.48,287.52,36738.0
2021-10-01 14:22:00,287.42,287.55,287.41,287.54,28522.0
2021-10-01 14:21:00,287.415,287.44,287.3865,287.424,18595.0
2021-10-01 14:20:00,287.4069,287.4385,287.375,287.41,23025.0
2021-10-01 14:19:00,287.38,287.456,287.2976,287.41,24505.0
2021-10-01 14:18:00,287.3097,287.385,287.25,287.38,15538.0
2021-10-01 14:17:00,287.21,287.38,287.2,287.29,40684.0
2021-10-01 14:16:00,287.16,287.3,287.16,287.23,32618.0
2021-10-01 14:15:00,287.0954,287.17,287.05,287.15,31674.0
2021-10-01 14:14:00,287.3,287.32,287.06,287.0986,39502.0
2021-10-01 14:13:00,287.42,287.42,287.3,287.31,29873.0
2021-10-01 14:12:00,287.34,287.4497,287.32,287.43,26280.0
2021-10-01 14:11:00,287.33,287.44,287.29,287.36,22839.0
2021-10-01 14:10:00,287.26,287.36,287.23,287.31,16452.0
2021-10-01 14:09:00,287.375,287.385,287.21,287.26,37971.0
2021-10-01 14:08:00,287.47,287.5,287.35,287.39,45492.0
2021-10-01 14:07:00,287.25,287.5,287.23,287.44,71518.0
2021-10-01 14:06:00,287.07,287.28,287.07,287.25,40434.0
2021-10-01 14:05:00,287.05,287.13,287.0,287.07,37551.0
2021-10-01 14:04:00,287.1,287.1,286.93,287.06,42525.0
2021-10-01 14:03:00,287.1,287.15,287.04,287.0981,32375.0
2021-10-01 14:02:00,287.11,287.14,287.01,287.085,55839.0
2021-10-01 14:01:00,287.08,287.18,287.08,287.125,42575.0
2021-10-01 14:00:00,287.095,287.14,287.0001,287.0621,23836.0
2021-10-01 13:59:00,287.125,287.22,287.04,287.1,31224.0
2021-10-01 13:58:00,287.17,287.18,287.0651,287.13,21821.0
2021-10-01 13:57:00,287.28,287.28,287.17,287.1801,28717.0
2021-10-01 13:56:00,287.44,287.44,287.16,287.28,47441.0
2021-10-01 13:55:00,287.389,287.45,287.345,287.41,33028.0
2021-10-01 13:54:00,287.35,287.37,287.29,287.37,28401.0
2021-10-01 13:53:00,287.26,287.425,287.21,287.36,30520.0
2021-10-01 13:52:00,287.3,287.3099,287.19,287.2,29398.0
2021-10-01 13:51:00,287.4,287.46,287.1894,287.29,66358.0
2021-10-01 13:50:00,287.34,287.475,287.32,287.4,55812.0
2021-10-01 13:49:00,287.36,287.44,287.25,287.34,91830.0
2021-10-01 13:48:00,287.11,287.36,287.05,287.32,60654.0
2021-10-01 13:47:00,287.03,287.12,287.02,287.0943,15196.0
2021-10-01 13:46:00,287.12,287.16,287.0,287.0183,29936.0
2021-10-01 13:45:00,287.04,287.17,287.0,287.1408,31651.0
2021-10-01 13:44:00,287.0795,287.15,287.04,287.041,29104.0
2021-10-01 13:43:00,287.19,287.25,287.07,287.07,27639.0
2021-10-01 13:42:00,287.1999,287.2581,287.09,287.18,37807.0
2021-10-01 13:41:00,287.18,287.21,287.09,287.2,22927.0
2021-10-01 13:40:00,287.105,287.22,287.08,287.19,28481.0
2021-10-01 13:39:00,287.21,287.28,286.97,287.09,52646.0
2021-10-01 13:38:00,287.16,287.23,287.13,287.1998,62154.0
2021-10-01 13:37:00,287.09,287.2,287.08,287.18,42980.0
2021-10-01 13:36:00,286.99,287.18,286.93,287.06,43423.0
2021-10-01 13:35:00,287.0,287.02,286.91,287.01,26794.0
2021-10-01 13:34:00,286.6781,287.03,286.67,286.99,35041.0
2021-10-01 13:33:00,286.68,286.7258,286.6451,286.66,20638.0
2021-10-01 13:32:00,286.71,286.76,286.67,286.67,18981.0
2021-10-01 13:31:00,286.61,286.83,286.61,286.69,26072.0
2021-10-01 13:30:00,286.64,286.7,286.56,286.59,29505.0
2021-10-01 13:29:00,286.8,286.8,286.66,286.67,18006.0
2021-10-01 13:28:00,286.65,286.8151,286.65,286.81,30695.0
2021-10-01 13:27:00,286.89,286.9,286.63,286.64,55095.0
2021-10-01 13:26:00,287.03,287.08,286.9,286.9,28659.0
2021-10-01 13:25:00,286.95,287.155,286.95,287.0292,71739.0
2021-10-01 13:24:00,286.91,287.0,286.87,286.965,38695.0
2021-10-01 13:23:00,286.82,286.93,286.75,286.93,38942.0
2021-10-01 13:22:00,286.73,286.855,286.7,286.8101,26746.0
2021-10-01 13:21:00,286.7,286.83,286.66,286.74,29161.0
2021-10-01 13:20:00,286.67,286.785,286.65,286.72,19828.0
2021-10-01 13:19:00,286.81,286.83,286.59,286.7,32710.0
2021-10-01 13:18:00,286.86,286.89,286.8,286.82,22923.0
2021-10-01 13:17:00,286.905,286.95,286.82,286.87,52467.0
2021-10-01 13:16:00,286.78,286.96,286.78,286.92,54280.0
2021-10-01 13:15:00,286.71,286.8,286.66,286.77,21049.0
2021-10-01 13:14:00,286.69,286.81,286.6585,286.72,19273.0
2021-10-01 13:13:00,286.659,286.73,286.63,286.6659,20096.0
2021-10-01 13:12:00,286.73,286.775,286.5996,286.64,31638.0
2021-10-01 13:11:00,286.74,286.85,286.64,286.72,54839.0
2021-10-01 13:10:00,286.34,286.75,286.33,286.75,76004.0
2021-10-01 13:09:00,286.36,286.36,286.13,286.28,28080.0
2021-10-01 13:08:00,286.42,286.43,286.31,286.3433,25392.0
2021-10-01 13:07:00,286.36,286.45,286.35,286.43,26545.0
2021-10-01 13:06:00,286.18,286.475,286.15,286.41,36467.0
2021-10-01 13:05:00,286.27,286.279,286.0901,286.1873,19677.0
2021-10-01 13:04:00,286.19,286.34,286.117,286.28,23272.0
2021-10-01 13:03:00,286.33,286.33,286.1265,286.26,21917.0
2021-10-01 13:02:00,285.79,286.39,285.7701,286.35,76119.0
2021-10-01 13:01:00,286.125,286.2,285.75,285.77,49368.0
2021-10-01 13:00:00,286.13,286.17,285.92,286.12,33395.0
2021-10-01 12:59:00,286.27,286.27,286.1,286.13,17578.0
2021-10-01 12:58:00,286.27,286.355,286.17,286.3,21377.0
2021-10-01 12:57:00,286.37,286.38,286.24,286.24,35748.0
2021-10-01 12:56:00,286.2,286.31,286.16,286.31,26403.0
2021-10-01 12:55:00,286.3,286.3719,286.21,286.21,34049.0
2021-10-01 12:54:00,286.02,286.32,285.98,286.29,38800.0
2021-10-01 12:53:00,285.99,286.0084,285.79,285.96,45475.0
2021-10-01 12:52:00,286.21,286.21,285.94,286.1,65319.0
2021-10-01 12:51:00,286.36,286.42,286.17,286.21,54058.0
2021-10-01 12:50:00,286.29,286.39,286.27,286.32,32789.0
2021-10-01 12:49:00,286.32,286.34,286.18,286.25,31501.0
2021-10-01 12:48:00,286.42,286.4429,286.33,286.33,25266.0
2021-10-01 12:47:00,286.38,286.63,286.38,286.4499,35810.0
2021-10-01 12:46:00,286.37,286.535,286.35,286.38,44056.0
2021-10-01 12:45:00,286.39,286.39,286.28,286.29,27781.0
2021-10-01 12:44:00,286.285,286.4,286.25,286.35,19748.0
2021-10-01 12:43:00,286.25,286.3,286.12,286.24,19706.0
2021-10-01 12:42:00,286.23,286.32,286.1788,286.25,16346.0
2021-10-01 12:41:00,286.25,286.3152,286.11,286.2374,32815.0
2021-10-01 12:40:00,286.27,286.3043,286.09,286.17,38067.0
2021-10-01 12:39:00,286.54,286.54,286.26,286.26,23624.0
2021-10-01 12:38:00,286.62,286.6351,286.51,286.5527,14103.0
2021-10-01 12:37:00,286.68,286.73,286.55,286.64,18930.0
2021-10-01 12:36:00,286.52,286.6985,286.49,286.6985,25664.0
2021-10-01 12:35:00,286.6,286.61,286.41,286.55,21362.0
2021-10-01 12:34:00,286.449,286.6228,286.43,286.5965,25423.0
2021-10-01 12:33:00,286.28,286.51,286.1933,286.45,23623.0
2021-10-01 12:32:00,286.3599,286.38,286.27,286.29,20649.0
2021-10-01 12:31:00,286.33,286.47,286.2801,286.35,23290.0
2021-10-01 12:30:00,286.24,286.3701,286.24,286.31,21776.0
2021-10-01 12:29:00,286.2,286.32,286.2,286.25,31985.0
2021-10-01 12:28:00,286.44,286.45,286.21,286.21,29843.0
2021-10-01 12:27:00,286.4,286.56,286.3,286.43,33842.0
2021-10-01 12:26:00,286.51,286.62,286.4,286.4,19868.0
2021-10-01 12:25:00,286.73,286.82,286.47,286.4899,57401.0
2021-10-01 12:24:00,286.46,286.77,286.46,286.76,62399.0
2021-10-01 12:23:00,286.505,286.52,286.335,286.44,26526.0
2021-10-01 12:22:00,286.55,286.55,286.42,286.51,29826.0
2021-10-01 12:21:00,286.38,286.6,286.36,286.555,39580.0
2021-10-01 12:20:00,286.21,286.45,286.21,286.4099,47691.0
2021-10-01 12:19:00,286.28,286.3,286.1271,286.18,24376.0
2021-10-01 12:18:00,286.08,286.32,286.08,286.275,32999.0
2021-10-01 12:17:00,286.37,286.39,286.01,286.085,47763.0
2021-10-01 12:16:00,286.23,286.44,286.23,286.37,45815.0
2021-10-01 12:15:00,286.465,286.53,286.21,286.2334,37260.0
2021-10-01 12:14:00,286.69,286.72,286.46,286.46,20288.0
2021-10-01 12:13:00,286.5,286.72,286.455,286.66,33153.0
2021-10-01 12:12:00,286.56,286.57,286.37,286.46,30959.0
2021-10-01 12:11:00,286.79,286.8,286.45,286.55,70554.0
2021-10-01 12:10:00,286.63,286.82,286.56,286.805,40714.0
2021-10-01 12:09:00,286.55,286.73,286.43,286.62,45003.0
2021-10-01 12:08:00,286.39,286.61,286.39,286.5808,44278.0
2021-10-01 12:07:00,286.15,286.43,286.12,286.39,58133.0
2021-10-01 12:06:00,286.1,286.19,286.08,286.12,44990.0
2021-10-01 12:05:00,286.01,286.12,285.96,286.1,46711.0
2021-10-01 12:04:00,286.05,286.21,285.97,286.021,45695.0
2021-10-01 12:03:00,286.31,286.37,286.05,286.05,32910.0
2021-10-01 12:02:00,286.43,286.4707,286.18,286.27,44308.0
2021-10-01 12:01:00,286.32,286.65,286.32,286.4209,59382.0
2021-10-01 12:00:00,286.1,286.35,286.07,286.3382,34237.0
2021-10-01 11:59:00,286.13,286.2,286.09,286.1118,26974.0
2021-10-01 11:58:00,286.19,286.26,286.07,286.11,25038.0
2021-10-01 11:57:00,286.15,286.2,285.98,286.19,40533.0
2021-10-01 11:56:00,286.3,286.31,286.11,286.125,34715.0
2021-10-01 11:55:00,286.2,286.41,286.19,286.28,27463.0
2021-10-01 11:54:00,286.21,286.3,286.11,286.19,38450.0
2021-10-01 11:53:00,286.31,286.385,286.11,286.19,59778.0
2021-10-01 11:52:00,286.38,286.4281,286.25,286.335,45073.0
2021-10-01 11:51:00,286.615,286.63,286.38,286.39,38180.0
2021-10-01 11:50:00,286.64,286.695,286.561,286.61,37143.0
2021-10-01 11:49:00,286.8,286.87,286.63,286.63,49078.0
2021-10-01 11:48:00,286.66,286.84,286.62,286.81,76135.0
2021-10-01 11:47:00,286.54,286.675,286.43,286.675,49825.0
2021-10-01 11:46:00,286.4799,286.63,286.45,286.53,67228.0
2021-10-01 11:45:00,286.49,286.69,286.4347,286.47,123656.0
2021-10-01 11:44:00,286.4345,286.52,286.33,286.51,30306.0
2021-10-01 11:43:00,286.2,286.53,286.2,286.42,65864.0
2021-10-01 11:42:00,286.3,286.31,286.16,286.19,27960.0
2021-10-01 11:41:00,286.27,286.35,286.17,286.3052,49892.0
2021-10-01 11:40:00,286.43,286.43,286.18,286.3,47643.0
2021-10-01 11:39:00,286.155,286.49,286.155,286.45,42035.0
2021-10-01 11:38:00,286.27,286.35,286.17,286.17,48465.0
2021-10-01 11:37:00,286.04,286.3,285.97,286.25,50537.0
2021-10-01 11:36:00,286.28,286.41,285.95,286.04,66612.0
2021-10-01 11:35:00,286.17,286.2794,285.93,286.2722,47487.0
2021-10-01 11:34:00,286.28,286.36,286.1401,286.17,61144.0
2021-10-01 11:33:00,285.89,286.32,285.89,286.27,59765.0
2021-10-01 11:32:00,285.83,286.03,285.81,285.86,40235.0
2021-10-01 11:31:00,285.87,286.07,285.75,285.83,66353.0
2021-10-01 11:30:00,286.02,286.06,285.86,285.88,56880.0
2021-10-01 11:29:00,285.84,286.0,285.79,286.0,42324.0
2021-10-01 11:28:00,286.02,286.09,285.8,285.83,43350.0
2021-10-01 11:27:00,286.19,286.22,285.92,286.0397,66165.0
2021-10-01 11:26:00,286.23,286.3439,286.14,286.2,72548.0
2021-10-01 11:25:00,286.2425,286.25,286.11,286.23,45285.0
2021-10-01 11:24:00,286.28,286.32,286.06,286.24,46467.0
2021-10-01 11:23:00,286.05,286.2848,286.04,286.2799,69752.0
2021-10-01 11:22:00,285.92,286.05,285.92,286.03,39346.0
2021-10-01 11:21:00,286.07,286.16,285.89,285.92,72096.0
2021-10-01 11:20:00,286.07,286.13,285.96,286.06,36769.0
2021-10-01 11:19:00,285.825,286.14,285.78,286.06,57816.0
2021-10-01 11:18:00,285.7399,285.86,285.6556,285.79,32188.0
2021-10-01 11:17:00,285.74,285.98,285.69,285.75,54902.0
2021-10-01 11:16:00,286.04,286.11,285.705,285.75,61552.0
2021-10-01 11:15:00,285.97,286.14,285.75,286.0,95746.0
2021-10-01 11:14:00,285.05,285.96,285.03,285.93,126797.0
2021-10-01 11:13:00,284.9797,285.14,284.819,285.06,50685.0
2021-10-01 11:12:00,284.76,284.98,284.735,284.97,43666.0
2021-10-01 11:11:00,284.44,284.75,284.44,284.71,53815.0
2021-10-01 11:10:00,284.46,284.605,284.41,284.42,46492.0
2021-10-01 11:09:00,284.69,284.81,284.45,284.45,55654.0
2021-10-01 11:08:00,284.8,284.9297,284.6701,284.716,30872.0
2021-10-01 11:07:00,284.85,284.97,284.763,284.85,41052.0
2021-10-01 11:06:00,284.84,285.03,284.84,284.84,45054.0
2021-10-01 11:05:00,284.88,284.96,284.795,284.8383,58343.0
2021-10-01 11:04:00,284.98,285.0161,284.85,284.8807,47051.0
2021-10-01 11:03:00,285.07,285.08,284.88,284.9841,59641.0
2021-10-01 11:02:00,284.96,285.11,284.83,285.08,55540.0
2021-10-01 11:01:00,284.96,285.1382,284.92,284.97,89352.0
2021-10-01 11:00:00,284.86,284.99,284.8,284.97,35935.0
2021-10-01 10:59:00,284.79,284.99,284.76,284.87,45753.0
2021-10-01 10:58:00,284.72,285.03,284.68,284.8,81201.0
2021-10-01 10:57:00,284.68,284.83,284.665,284.69,49697.0
2021-10-01 10:56:00,284.45,284.75,284.35,284.72,84279.0
2021-10-01 10:55:00,284.4916,284.62,284.43,284.431,46433.0
2021-10-01 10:54:00,284.49,284.5899,284.4301,284.48,61779.0
2021-10-01 10:53:00,284.38,284.5,284.28,284.5,63672.0
2021-10-01 10:52:00,284.35,284.42,284.17,284.395,46294.0
2021-10-01 10:51:00,284.285,284.4,284.12,284.35,45219.0
2021-10-01 10:50:00,284.07,284.31,283.96,284.2734,74965.0
2021-10-01 10:49:00,283.43,284.14,283.42,284.13,77868.0
2021-10-01 10:48:00,283.47,283.73,283.41,283.5,72076.0
2021-10-01 10:47:00,283.42,283.56,283.36,283.48,38645.0
2021-10-01 10:46:00,283.22,283.47,283.1633,283.4499,65670.0
2021-10-01 10:45:00,283.38,283.46,283.25,283.25,51721.0
2021-10-01 10:44:00,283.53,283.6,283.4091,283.4091,44702.0
2021-10-01 10:43:00,283.53,283.6135,283.36,283.5534,54348.0
2021-10-01 10:42:00,283.8,283.8,283.525,283.55,44286.0
2021-10-01 10:41:00,283.01,283.9,283.0,283.81,80694.0
2021-10-01 10:40:00,283.3323,283.5,283.0,283.01,60683.0
2021-10-01 10:39:00,283.3797,283.4,283.21,283.375,41901.0
2021-10-01 10:38:00,283.18,283.37,283.11,283.35,44756.0
2021-10-01 10:37:00,283.37,283.41,283.175,283.265,60916.0
2021-10-01 10:36:00,282.85,283.3899,282.83,283.3899,73309.0
2021-10-01 10:35:00,282.87,282.9,282.6701,282.9,44488.0
2021-10-01 10:34:00,282.63,282.93,282.6,282.92,117860.0
2021-10-01 10:33:00,282.83,282.85,282.68,282.68,42862.0
2021-10-01 10:32:00,282.65,282.9,282.64,282.8561,48752.0
2021-10-01 10:31:00,282.7,282.91,282.58,282.71,130827.0
2021-10-01 10:30:00,282.96,283.03,282.71,282.71,57687.0
2021-10-01 10:29:00,282.8499,283.1,282.78,282.99,56974.0
2021-10-01 10:28:00,282.9118,282.9967,282.8,282.84,70400.0
2021-10-01 10:27:00,282.88,283.15,282.79,282.94,166203.0
2021-10-01 10:26:00,282.79,282.95,282.73,282.86,57091.0
2021-10-01 10:25:00,282.72,282.96,282.68,282.7901,65874.0
2021-10-01 10:24:00,282.97,283.0562,282.5666,282.75,130715.0
2021-10-01 10:23:00,282.87,282.9746,282.79,282.94,110545.0
2021-10-01 10:22:00,283.05,283.12,282.83,282.85,52262.0
2021-10-01 10:21:00,283.17,283.17,282.8001,283.06,58447.0
2021-10-01 10:20:00,283.06,283.3299,283.05,283.19,67292.0
2021-10-01 10:19:00,283.22,283.39,283.07,283.07,56628.0
2021-10-01 10:18:00,283.41,283.515,283.11,283.22,62735.0
2021-10-01 10:17:00,283.12,283.75,283.0688,283.43,91178.0
2021-10-01 10:16:00,283.87,283.89,283.13,283.14,140801.0
2021-10-01 10:15:00,284.4701,284.55,283.88,283.91,78665.0
2021-10-01 10:14:00,284.16,284.578,284.15,284.5,74171.0
2021-10-01 10:13:00,284.53,284.56,284.16,284.16,88826.0
2021-10-01 10:12:00,283.95,284.59,283.89,284.54,161240.0
2021-10-01 10:11:00,283.67,283.97,283.65,283.95,104319.0
2021-10-01 10:10:00,283.43,283.71,283.27,283.69,75244.0
2021-10-01 10:09:00,283.46,283.7494,283.43,283.45,75891.0
2021-10-01 10:08:00,283.3,283.485,283.185,283.485,110942.0
2021-10-01 10:07:00,283.32,283.52,283.27,283.29,112721.0
2021-10-01 10:06:00,283.35,283.44,283.17,283.34,58211.0
2021-10-01 10:05:00,283.72,283.76,283.32,283.3201,90916.0
2021-10-01 10:04:00,283.725,283.7752,283.5926,283.73,58888.0
2021-10-01 10:03:00,283.72,284.12,283.62,283.7287,74045.0
2021-10-01 10:02:00,283.92,284.06,283.54,283.74,111519.0
2021-10-01 10:01:00,283.72,283.93,283.31,283.93,155422.0
2021-10-01 10:00:00,283.12,283.73,283.03,283.71,96715.0
2021-10-01 09:59:00,283.28,283.3214,283.07,283.105,46484.0
2021-10-01 09:58:00,283.21,283.38,283.21,283.3,61327.0
2021-10-01 09:57:00,283.09,283.21,282.87,283.14,73539.0
2021-10-01 09:56:00,283.23,283.29,282.93,283.13,111006.0
2021-10-01 09:55:00,283.56,283.615,283.22,283.22,73971.0
2021-10-01 09:54:00,283.375,283.662,283.35,283.5691,68679.0
2021-10-01 09:53:00,283.59,283.6,283.21,283.39,66171.0
2021-10-01 09:52:00,283.69,283.8996,283.58,283.6,46218.0
2021-10-01 09:51:00,283.72,283.9899,283.6,283.63,99823.0
2021-10-01 09:50:00,283.99,284.05,283.71,283.71,77978.0
2021-10-01 09:49:00,283.82,284.14,283.8101,284.02,140777.0
2021-10-01 09:48:00,283.26,283.87,282.92,283.86,115080.0
2021-10-01 09:47:00,283.1314,283.48,283.09,283.27,99240.0
2021-10-01 09:46:00,282.5,283.1699,282.41,283.11,86707.0
2021-10-01 09:45:00,282.71,282.7857,282.52,282.52,69668.0
2021-10-01 09:44:00,282.71,283.0227,282.69,282.73,60275.0
2021-10-01 09:43:00,282.92,282.92,282.65,282.7,80268.0
2021-10-01 09:42:00,282.62,283.0313,282.5901,282.92,91552.0
2021-10-01 09:41:00,283.25,283.48,282.62,282.635,114152.0
2021-10-01 09:40:00,283.06,283.45,283.0294,283.28,75419.0
2021-10-01 09:39:00,283.77,283.8,283.07,283.08,111369.0
2021-10-01 09:38:00,283.38,283.76,283.31,283.68,154836.0
2021-10-01 09:37:00,283.11,283.39,282.88,283.3495,200241.0
